datetime,Manufacturing_AHE,Mining_and_Logging_AHE,Trade_Transportation_and_Utilities_AHE,Construction_AHE,Information_AHE,Financial_Activities_AHE,Professional_and_Business_Services_AHE,Education_and_Health_Services_AHE,Leisure_and_Hospitality_AHE,Total_Private_AHE,White_Unemployement,Black_Unemployement,Hispanic_Unemployement,adjclose_weekly_change,volume_weekly_change,price_range_weekly_change,adjclose_weekly_volatility,volume_weekly_volatility,price_range_weekly_volatility,adjclose_monthly_change,volume_monthly_change,price_range_monthly_change,adjclose_monthly_volatility,volume_monthly_volatility,price_range_monthly_volatility,inflation_monthly,adjclose_quarterly_change,volume_quarterly_change,price_range_quarterly_change,adjclose_quarterly_volatility,volume_quarterly_volatility,price_range_quarterly_volatility,inflation_quarterly,year,adjclose_annual_change,volume_annual_change,price_range_annual_change,adjclose_annual_volatility,volume_annual_volatility,price_range_annual_volatility,inflation_annual,month,quarter,week,weekday,APPLEINC_adjclose,AMAZONCOMINC_adjclose,DOMINOSPIZZAINC_adjclose
2012-12-24,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.01875543306699956,-0.4058407254182865,-0.3255537369813051,0.14154103645919652,12.87096803095859,8.648136135568462,-0.0934237953091882,0.6853037772705468,3.601759294670545,0.3866471826482163,7.149514762387326,8.553404829684943,0.002957304192926058,-0.19501089023799245,0.2324408328144365,0.8467191141788513,0.3524732973081689,6.264013269513736,7.7057631708265415,-0.004483025458569823,Y2012,0.304858471400955,2.6707394997272638,8.313838323377269,0.29478542232999105,5.200974145910376,7.5172880007502245,0.015948646681225753,M12,Q4,W52,Monday,65.67579650878906,258.6199951171875,39.77039337158203
2012-12-26,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.01875543306699956,-0.4058407254182865,-0.3255537369813051,0.14154103645919652,12.87096803095859,8.648136135568462,-0.0934237953091882,0.6853037772705468,3.601759294670545,0.3866471826482163,7.149514762387326,8.553404829684943,0.002957304192926058,-0.19501089023799245,0.2324408328144365,0.8467191141788513,0.3524732973081689,6.264013269513736,7.7057631708265415,-0.004483025458569823,Y2012,0.304858471400955,2.6707394997272638,8.313838323377269,0.29478542232999105,5.200974145910376,7.5172880007502245,0.015948646681225753,M12,Q4,W52,Wednesday,64.77053070068361,248.6300048828125,39.85418319702149
2012-12-27,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.01875543306699956,-0.4058407254182865,-0.3255537369813051,0.14154103645919652,12.87096803095859,8.648136135568462,-0.0934237953091882,0.6853037772705468,3.601759294670545,0.3866471826482163,7.149514762387326,8.553404829684943,0.002957304192926058,-0.19501089023799245,0.2324408328144365,0.8467191141788513,0.3524732973081689,6.264013269513736,7.7057631708265415,-0.004483025458569823,Y2012,0.304858471400955,2.6707394997272638,8.313838323377269,0.29478542232999105,5.200974145910376,7.5172880007502245,0.015948646681225753,M12,Q4,W52,Thursday,65.03062438964844,248.30999755859372,40.29172897338867
2012-12-28,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.01875543306699956,-0.4058407254182865,-0.3255537369813051,0.14154103645919652,12.87096803095859,8.648136135568462,-0.0934237953091882,0.6853037772705468,3.601759294670545,0.3866471826482163,7.149514762387326,8.553404829684943,0.002957304192926058,-0.19501089023799245,0.2324408328144365,0.8467191141788513,0.3524732973081689,6.264013269513736,7.7057631708265415,-0.004483025458569823,Y2012,0.304858471400955,2.6707394997272638,8.313838323377269,0.29478542232999105,5.200974145910376,7.5172880007502245,0.015948646681225753,M12,Q4,W52,Friday,64.33999633789061,245.17999267578125,39.686607360839844
2012-12-31,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,0.08917726193149632,2.297886502363084,4.251868411299399,0.2411527931082341,5.185455732995875,11.242800487988463,-0.0934237953091882,0.6853037772705468,3.601759294670545,0.3866471826482163,7.149514762387326,8.553404829684943,0.002957304192926058,-0.19501089023799245,0.2324408328144365,0.8467191141788513,0.3524732973081689,6.264013269513736,7.7057631708265415,-0.004483025458569823,Y2012,0.304858471400955,2.6707394997272638,8.313838323377269,0.29478542232999105,5.200974145910376,7.5172880007502245,0.015948646681225753,M12,Q4,W1,Monday,67.19093322753906,250.8699951171875,40.54308319091797
2013-01-02,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.008070967432329046,-0.10997244772617554,-0.2811193721551014,0.370632427808153,5.862010214447492,7.9659961029165975,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W1,Wednesday,69.31964111328125,257.3099975585937,42.33982467651367
2013-01-03,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.008070967432329046,-0.10997244772617554,-0.2811193721551014,0.370632427808153,5.862010214447492,7.9659961029165975,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W1,Thursday,68.44467163085939,258.48001098632807,41.529884338378906
2013-01-04,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.008070967432329046,-0.10997244772617554,-0.2811193721551014,0.370632427808153,5.862010214447492,7.9659961029165975,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W1,Friday,66.53816223144531,259.14999389648443,42.18156433105469
2013-01-07,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.012713600854919238,-0.4102524238912297,-0.5078126629811203,0.16881304255815405,5.326914930796549,6.715892463740394,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W2,Monday,66.14675140380861,268.45999145507807,42.34913635253906
2013-01-08,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.012713600854919238,-0.4102524238912297,-0.5078126629811203,0.16881304255815405,5.326914930796549,6.715892463740394,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W2,Tuesday,66.32478332519531,266.3800048828125,42.47946166992188
2013-01-09,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.012713600854919238,-0.4102524238912297,-0.5078126629811203,0.16881304255815405,5.326914930796549,6.715892463740394,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W2,Wednesday,65.2882080078125,266.35000610351557,42.274662017822266
2013-01-10,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.012713600854919238,-0.4102524238912297,-0.5078126629811203,0.16881304255815405,5.326914930796549,6.715892463740394,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W2,Thursday,66.09751129150389,265.33999633789057,41.855735778808594
2013-01-11,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.012713600854919238,-0.4102524238912297,-0.5078126629811203,0.16881304255815405,5.326914930796549,6.715892463740394,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W2,Friday,65.69222259521484,267.94000244140625,42.04192352294922
2013-01-14,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.03901567532606776,0.3492542798028453,-0.07619209087441192,0.4894156500800226,7.121867894546803,8.145567774450925,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W3,Monday,63.35014724731445,272.73001098632807,42.06985092163086
2013-01-15,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.03901567532606776,0.3492542798028453,-0.07619209087441192,0.4894156500800226,7.121867894546803,8.145567774450925,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W3,Tuesday,61.35145568847656,271.89999389648443,41.96745300292969
2013-01-16,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.03901567532606776,0.3492542798028453,-0.07619209087441192,0.4894156500800226,7.121867894546803,8.145567774450925,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W3,Wednesday,63.89810180664063,268.92999267578125,41.84642028808594
2013-01-17,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.03901567532606776,0.3492542798028453,-0.07619209087441192,0.4894156500800226,7.121867894546803,8.145567774450925,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W3,Thursday,63.46755981445313,270.48001098632807,42.321205139160156
2013-01-18,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.03901567532606776,0.3492542798028453,-0.07619209087441192,0.4894156500800226,7.121867894546803,8.145567774450925,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W3,Friday,63.12919616699219,272.1199951171875,42.87046432495117
2013-01-22,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.12024020873844475,1.5543839290471941,2.6477651247510945,1.1016935284982707,6.4221007652324005,5.025030145602224,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W4,Tuesday,63.7314338684082,270.19000244140625,43.69902038574219
2013-01-23,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.12024020873844475,1.5543839290471941,2.6477651247510945,1.1016935284982707,6.4221007652324005,5.025030145602224,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W4,Wednesday,64.8980712890625,268.1099853515625,43.43835830688477
2013-01-24,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.12024020873844475,1.5543839290471941,2.6477651247510945,1.1016935284982707,6.4221007652324005,5.025030145602224,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W4,Thursday,56.87937927246094,273.45999145507807,43.42903518676758
2013-01-25,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,-0.12024020873844475,1.5543839290471941,2.6477651247510945,1.1016935284982707,6.4221007652324005,5.025030145602224,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W4,Friday,55.53852844238281,283.989990234375,43.1963119506836
2013-01-28,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,0.031235945208670787,-0.5534167134095744,-0.4757428824783503,0.21005197802231607,6.194609867050789,10.850549211558391,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W5,Monday,56.7947998046875,276.04000854492193,43.01011276245117
2013-01-29,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,0.031235945208670787,-0.5534167134095744,-0.4757428824783503,0.21005197802231607,6.194609867050789,10.850549211558391,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W5,Tuesday,57.86042022705078,260.35000610351557,43.26148223876953
2013-01-30,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,0.031235945208670787,-0.5534167134095744,-0.4757428824783503,0.21005197802231607,6.194609867050789,10.850549211558391,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W5,Wednesday,57.67860794067383,272.760009765625,43.168373107910156
2013-01-31,19.13,26.08,17.44,24.14,27.34,23.21,23.42,21.0,11.68,19.84,6.8,13.3,9.9,0.031235945208670787,-0.5534167134095744,-0.4757428824783503,0.21005197802231607,6.194609867050789,10.850549211558391,-0.15104247436461093,-0.5157875966425096,-0.838445778881582,0.5598131047303508,6.1466962755400685,7.349945444338242,0.008190029529268728,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M1,Q1,W5,Thursday,57.50942611694336,265.5,43.354576110839844
2013-02-01,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,0.031235945208670787,-0.5534167134095744,-0.4757428824783503,0.21005197802231607,6.194609867050789,10.850549211558391,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W5,Friday,57.2733268737793,265.0,44.47171401977539
2013-02-04,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,0.053190055934320135,0.17363616074904287,-0.05121302854071896,0.3873573323541001,2.3371054973234533,4.649435592496091,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W6,Monday,55.84660339355469,259.98001098632807,43.456974029541016
2013-02-05,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,0.053190055934320135,0.17363616074904287,-0.05121302854071896,0.3873573323541001,2.3371054973234533,4.649435592496091,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W6,Tuesday,57.806129455566406,266.8900146484375,43.49421691894531
2013-02-06,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,0.053190055934320135,0.17363616074904287,-0.05121302854071896,0.3873573323541001,2.3371054973234533,4.649435592496091,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W6,Wednesday,57.74425506591797,262.22000122070307,43.53144454956055
2013-02-07,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,0.053190055934320135,0.17363616074904287,-0.05121302854071896,0.3873573323541001,2.3371054973234533,4.649435592496091,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W6,Thursday,59.461219787597656,260.23001098632807,43.289405822753906
2013-02-08,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,0.053190055934320135,0.17363616074904287,-0.05121302854071896,0.3873573323541001,2.3371054973234533,4.649435592496091,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W6,Friday,60.31969833374024,261.95001220703125,43.50352096557617
2013-02-11,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,-0.03120130616089967,-0.3812840515106487,-0.03029873919618065,0.21836400831206226,3.357833128617937,4.8017755768526085,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W7,Monday,60.94832992553711,257.20999145507807,43.57799530029297
2013-02-12,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,-0.03120130616089967,-0.3812840515106487,-0.03029873919618065,0.21836400831206226,3.357833128617937,4.8017755768526085,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W7,Tuesday,59.42058563232422,258.70001220703125,43.31733703613281
2013-02-13,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,-0.03120130616089967,-0.3812840515106487,-0.03029873919618065,0.21836400831206226,3.357833128617937,4.8017755768526085,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W7,Wednesday,59.30755615234375,269.47000122070307,42.33052062988281
2013-02-14,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,-0.03120130616089967,-0.3812840515106487,-0.03029873919618065,0.21836400831206226,3.357833128617937,4.8017755768526085,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W7,Thursday,59.25422286987305,269.239990234375,41.69746780395508
2013-02-15,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,-0.03120130616089967,-0.3812840515106487,-0.03029873919618065,0.21836400831206226,3.357833128617937,4.8017755768526085,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W7,Friday,58.4376449584961,265.08999633789057,42.23741912841797
2013-02-19,19.21,26.5,17.56,24.2,27.79,23.52,23.64,21.13,11.7,19.99,6.8,13.8,9.7,-0.02031897742148681,-0.15594422088643345,-0.5117216021696047,0.23449006051434246,3.0184229215984906,2.2988832204411818,-0.027827525114272892,0.009960718294054205,0.5007400295655761,0.27233968591660623,4.105878307057141,6.553495578200634,0.002614508584374953,-0.17144975588551858,-0.3285144756785675,-0.617376028818877,0.39520947078652857,5.140886844586307,6.875386978159767,0.009775056453013686,Y2013,0.06389609995351897,-0.6617331753936821,-0.7285307365465536,0.2907674536082479,5.125331914742387,7.5582811169279305,0.015789473684210575,M2,Q1,W8,Tuesday,58.41606521606445,269.75,42.321205139160156
